gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
ENSG00000125648	SLC25A23	3492.301	1439.933	2507.874	3342.461	3682.56	4478.223	3070.562	2926.058	2422.437	2820.857
ENSG00000085491	SLC25A24	4278.973	1041.092	2905.168	5163.994	5377.612	6039.189	4416.902	5255.17	3610.474	1864.343
ENSG00000148339	SLC25A25	1288.062	1489.207	1317.716	932.641	1041.704	1275.432	928.169	1379.054	1097.46	2705.971
ENSG00000144741	SLC25A26	424.001	284.032	262.018	516.125	451.184	447.25	378.051	415.904	287.205	306
ENSG00000153291	SLC25A27	748.842	363	458.833	688.279	730.528	669.961	451.335	493.509	439.35	243
ENSG00000155287	SLC25A28	792.026	308	747.727	708.054	764.558	809.168	793.745	929.545	794.43	818.056
ENSG00000197119	SLC25A29	4559.959	6056.239	3728.767	4770.691	4297.121	4315.148	3018.403	3323.209	2309.918	3561.842
ENSG00000075415	SLC25A3	18370.842	7358.215	13777.269	19838.269	17954.623	20515.286	15815.136	19569.204	14909.37	14392.561
ENSG00000174032	SLC25A30	401.179	115	369.183	493.03	566.772	649.048	437.108	566.972	539.185	363.257
ENSG00000151475	SLC25A31	5	4	2	0	0	5	0	7	2	1
ENSG00000164933	SLC25A32	1103.551	481	1110.209	1121.322	1338.995	1486.033	1133.57	1567.149	1287.784	661.632
ENSG00000171612	SLC25A33	784.399	267.001	631.182	889.132	855.655	1050.208	864.07	854.583	593.934	352.001
ENSG00000162461	SLC25A34	63	77	47	53	67	68	49	46	37	52
ENSG00000125434	SLC25A35	96	70	53.001	131.761	71	105.008	56.003	116.017	77	153
ENSG00000114120	SLC25A36	5169.169	1364.446	3650.151	5748.238	5365.133	5133.863	4106.262	4894.427	4094.523	1508.767
ENSG00000147454	SLC25A37	1813.548	1305.289	1440.859	2253.511	2173.616	2278.763	1735.074	2337.232	2086.154	1878.863
ENSG00000144659	SLC25A38	928.97	825.694	756.566	1078.863	1019.45	1274.095	779.54	1014.265	826.127	933.977
ENSG00000013306	SLC25A39	3265.409	3026.736	2308.273	3376.373	2967.735	3752.887	2224.824	3095.453	2183.157	4065.856
ENSG00000293595	SLC25A3P1	0	1	0	0	0	0	0	0	0	0
ENSG00000151729	SLC25A4	1171.576	617	1057.823	1127.924	1102.894	1277.879	703.382	1133.649	868.237	674.188
ENSG00000075303	SLC25A40	1355.635	169	1119.474	1494.306	1555.484	1574.802	1211.556	1226.186	1051.989	293.166
ENSG00000181240	SLC25A41	34	13	44	50	34	21	17	25	18	16
ENSG00000181035	SLC25A42	232	225.107	163.408	134.015	132	160	127.034	153.127	165.714	269.1
ENSG00000077713	SLC25A43	251	179	218	272	283.487	341.681	264.55	830.336	628.752	704.047
ENSG00000160785	SLC25A44	1205.871	960	1091.028	1186.789	1328.419	1558.122	1104.46	1515.627	1308.327	1763.608
ENSG00000162241	SLC25A45	4	17.835	4	1	6	5	8	28	27.014	77.999
ENSG00000164209	SLC25A46	2551.736	955	2233.148	2412.232	2631.166	2794.813	2053.694	3293.196	2716.068	1061.126
ENSG00000140107	SLC25A47	5	1	0	0	1	1	1	1	0	5
ENSG00000145832	SLC25A48	1	0	1	1	0	4	0	4	0	7
ENSG00000005022	SLC25A5	5232.789	1280.483	4279.582	5637.092	5525.139	6923.6	6014.041	12688.098	10867.68	8626.665
ENSG00000224281	SLC25A5-AS1	62	36	63	59	92	83.082	60	139	116.003	81
ENSG00000122696	SLC25A51	835.892	574.063	745.246	784.201	844.922	900.546	723.212	918.426	737.676	641.779
ENSG00000141437	SLC25A52	1.054	0	3.337	1.07	0	1.074	1.038	1.048	1.053	0
ENSG00000269743	SLC25A53	666.367	525.871	541.302	1059.452	974.071	1145.214	857.625	984.062	608.816	460.211
ENSG00000169100	SLC25A6	11920.632	7683.016	10290.024	10559.623	12698.581	14191.894	10736.93	12671.245	10666.647	15075.849
ENSG00000145217	SLC26A1	6	22	13	4	7	4	7	4	7	17
ENSG00000181045	SLC26A11	631.002	590.003	527.62	634.14	621.757	712.475	540.897	546.219	460.442	690.982
ENSG00000155850	SLC26A2	2993.056	1370.034	2813.678	3416.401	3621.98	3862.578	3372.031	3939.023	3644.197	2522.312
ENSG00000091138	SLC26A3	0	0	0	0	0	0	0	0	0	0
ENSG00000091137	SLC26A4	7	4	1	3	5	8.001	9	2	3	5
ENSG00000170615	SLC26A5	0	0	3	0	0	0	2	2	0	1
ENSG00000225697	SLC26A6	642.332	471.999	432.19	938.893	698.015	792.541	609.292	649.084	500.343	717.21
ENSG00000147606	SLC26A7	1	0	2	4	2	5	2	7.156	2	6
ENSG00000112053	SLC26A8	42	12	13	15	12	11	14	11	9	7
ENSG00000174502	SLC26A9	5	1	0	2	0	0	1	5	1	1
ENSG00000130304	SLC27A1	480.653	950	389.001	465.121	547.456	524.834	384.004	406.725	341.113	1118.66
ENSG00000140284	SLC27A2	96	35	39	134	73	75.027	16	46	18.002	8
ENSG00000143554	SLC27A3	283.214	336.319	287	222	241.073	260.029	169	215.33	174	291
ENSG00000167114	SLC27A4	878.251	844	1193.717	789.975	1089.118	1202.979	1417.204	1494.354	1147.674	2338.039
ENSG00000083807	SLC27A5	213	146	121.001	147.204	99.1	120.082	109	140.001	73.003	150
ENSG00000113396	SLC27A6	103	29	25.006	131.819	85	73	29	53	24	20
ENSG00000156222	SLC28A1	0	1	0	0	0	0	0	0	0	0
ENSG00000137860	SLC28A2	0	4	2	0	0	0	0	0	0	2
ENSG00000197506	SLC28A3	2	0	3	0	1	3	2	1	2	5
ENSG00000112759	SLC29A1	2669.026	1292.743	1738.275	2905.865	2378.109	2454.208	1933.858	1759.17	1327.368	1034.75
ENSG00000174669	SLC29A2	640.891	455	296.986	871.643	535.4	457.824	253.102	394.568	204	251.144
ENSG00000198246	SLC29A3	216	79	116.164	198.081	207.351	250	232.468	189.012	184.175	169.064
ENSG00000164638	SLC29A4	1943.425	1533.043	1481.027	1673.777	1645.861	1958.111	1289.394	1441.396	1107.847	1907.898
ENSG00000117394	SLC2A1	27582.646	10513.625	19702.01	18893.9	17035.265	20953.488	10210.417	20594.658	11514.188	9562.821
ENSG00000197496	SLC2A10	608	359	486.468	676.349	703.259	696.783	616.781	762.288	651.208	891.066
ENSG00000133460	SLC2A11	270	290	244.2	304.417	279.108	284.347	210	220.067	171.011	207.08
ENSG00000146411	SLC2A12	502.252	122	172.006	817.169	554.378	312.093	237.187	241.028	227.302	128
ENSG00000151229	SLC2A13	722.784	341	650.001	745.22	731.946	878.351	597.569	786.811	613.168	280
ENSG00000173262	SLC2A14	17.414	13.427	18.442	24.666	25.445	23.818	8.23	66.805	52.445	54.072
ENSG00000163581	SLC2A2	0	0	0	0	1	0	0	0	0	2
ENSG00000059804	SLC2A3	7617.808	5889.226	14650.99	5308.784	5977.271	8212.448	3874.535	12214.782	10738.617	9650.635
ENSG00000181856	SLC2A4	86.001	68	23	188	102	88	58.039	32	21	16
ENSG00000125520	SLC2A4RG	2565.372	2810.004	2314.119	2683.508	2333.285	3200.305	2149.977	2539.567	1763.35	4152.542
ENSG00000142583	SLC2A5	6	1	2	2	3	0	3	1	3	3
ENSG00000160326	SLC2A6	832.528	721	664.468	657.73	722.673	779.47	471.631	792.326	565.243	1130.029
ENSG00000197241	SLC2A7	0	0	0	0	1	0	3	0	0	0
ENSG00000136856	SLC2A8	459.324	483	398.004	387.705	386.642	484.537	305.151	474.333	278.333	667.385
ENSG00000109667	SLC2A9	1	0	6	5	1	15	16	12.001	9	19
ENSG00000170385	SLC30A1	707.061	311	571.935	700.747	656.992	790.921	497.028	741.526	583.827	535.501
ENSG00000196660	SLC30A10	42	32	42.001	31	58	42	22	27.012	18	23
ENSG00000158014	SLC30A2	6	2	3	9	3	27	9	9	1	1
ENSG00000115194	SLC30A3	10	16	3	3	0	3	0	21	27	48
ENSG00000104154	SLC30A4	197	186	196.063	128.046	157.014	213	150	294.059	353.583	431.443
ENSG00000145740	SLC30A5	1644.17	745	1483.986	1723.608	1971.991	2043.872	1628.088	2296.099	1913.33	1043.669
ENSG00000152683	SLC30A6	2366.351	995.71	1847.956	2438.204	2565.419	2827.415	2176.782	2633.686	2144.568	893.555
ENSG00000162695	SLC30A7	2302.231	996.247	1930.39	2149.572	2361.733	2558.912	2091.184	2719.307	2221.71	1083.267
ENSG00000164756	SLC30A8	6	0	9	13	22.002	18	50	10	2	1
ENSG00000014824	SLC30A9	6180.421	1406.066	4686.089	6248.091	6235.316	6937.865	5098.611	6312.484	5313.57	1845.85
ENSG00000136868	SLC31A1	2140.944	1722.217	1660.811	2500.345	2462.778	2605.874	1945.478	2266.135	1953.892	1954.665
ENSG00000136867	SLC31A2	75.075	18	67	49	57	80	108.002	66	64.01	59
ENSG00000101438	SLC32A1	10	20	14	41	50	20	8	25	35.003	81
ENSG00000169359	SLC33A1	893.996	288.001	895.836	954.083	1069.252	1181.702	1009.266	1328.741	1139.108	794.398
ENSG00000131183	SLC34A1	0	0	0	0	1	0	1	3	4	0
ENSG00000157765	SLC34A2	16	7	20	9	3	5	3	5	10	32
ENSG00000198569	SLC34A3	1	7	0	0	1	2	0	0	2	3
ENSG00000164414	SLC35A1	648.609	141	597.292	528.278	615.746	574.247	521.082	685.83	660.883	226
ENSG00000102100	SLC35A2	467.584	270	347.56	549.454	524.129	566.145	398.591	618.476	464.68	622.997
ENSG00000117620	SLC35A3	938.874	940.23	764.613	1024.561	962.72	928.313	774.295	1007.833	728.742	495
ENSG00000176087	SLC35A4	1847.237	1174	1471.685	2248.974	2055.157	2742.218	1950.817	2304.732	1614.085	2518.171
ENSG00000138459	SLC35A5	2644.055	480.002	2377.874	2615.114	2746.865	2973.802	2291.9	2784.976	2109.911	779.182
ENSG00000121073	SLC35B1	1612.556	702.899	1521.274	1623.754	1712.895	2250.834	1603.259	2134.877	1709.524	1457.285
ENSG00000157593	SLC35B2	1721.498	1890.001	1873.323	1867.681	1673.892	2397.027	1720.422	2091.637	1822.748	2842.839
ENSG00000124786	SLC35B3	612.704	217	582.603	633.466	646.838	777.938	609.071	831.245	720.155	366
ENSG00000205060	SLC35B4	4650.793	2041	3964.311	4824.236	4978.465	5437.264	4037.831	4814.547	3678.452	2598.672
ENSG00000181830	SLC35C1	796.71	415	626.243	664.314	660.801	833.733	702.051	837.477	720.344	1274.856
ENSG00000080189	SLC35C2	1209.581	675.001	915.769	1388.656	1327.149	1355.098	1193.538	1169.317	1052.804	1624.405
ENSG00000116704	SLC35D1	1556.161	858	1436.207	1980.079	2731.664	3171.899	3768.92	2316.968	1956.214	1247.002
ENSG00000130958	SLC35D2	609.493	320	417.842	625.202	471.362	537.766	388.075	621.999	501.933	530.081
ENSG00000182747	SLC35D3	1	0	1	3	0	2	2	2	5	6
ENSG00000127526	SLC35E1	2148.809	1902.414	1815.762	2015.128	2612.477	2819.023	1874.017	2492.907	2145.195	2510.781
ENSG00000189339	SLC35E2B	9844.181	13646.902	8185.148	9198.198	10578.355	12026.461	8107.564	9247.128	7199.885	9577.765
ENSG00000175782	SLC35E3	814.372	684.926	733.42	755.245	840.174	934.774	700.377	822.031	631.287	574
ENSG00000100036	SLC35E4	123.041	266	139.043	153.034	146.025	179.314	124.187	121.226	134.061	260.035
ENSG00000196376	SLC35F1	5152.552	2039.696	4967.358	3191.801	4271.206	5164.692	4924.866	4551.612	4094.718	2457.503
ENSG00000110660	SLC35F2	91	41	67.036	123.063	41	57	66.074	205.21	172.29	356
ENSG00000183780	SLC35F3	134.208	60	87	130	102	89.025	55	180	104.066	51
ENSG00000151812	SLC35F4	18	18	14	50	31	57	24	45	17	6
ENSG00000115084	SLC35F5	2102.069	801	1869.323	2261.794	2332.923	2256.431	1818.123	2686.206	2175.672	1384
ENSG00000213699	SLC35F6	1686.202	1623.999	1675.415	1686.989	1862.117	2161.3	1658.109	2925.754	2692.34	4760.571
ENSG00000176273	SLC35G1	230.004	83	164	350.602	271.586	286	252.174	263.856	192.142	89.043
ENSG00000168917	SLC35G2	346.106	189.001	289.028	274.274	362.232	419.004	353.705	584.769	441.468	353.395
ENSG00000164729	SLC35G3	0	0	0	0	0	0	0	0	0	0
ENSG00000236396	SLC35G4	0	0	0	0	0	0	0	0	0	0
ENSG00000177710	SLC35G5	25	18	13	13	18	16.964	21	13	7	18
ENSG00000259224	SLC35G6	5	0	1	3	4	1.036	2	0	2	2
ENSG00000123643	SLC36A1	1011.358	567.021	971.6	1026.268	1117.108	1196.534	1100.101	1408.368	1142.344	1372.813
ENSG00000186335	SLC36A2	0	3	2	1	0	0	0	1	0	2
ENSG00000186334	SLC36A3	1	0	0	0	0	0	0	0	0	0
ENSG00000180773	SLC36A4	2128.234	823	2062.479	2034.887	2015.876	2135.868	1774.761	2136.144	1621.48	649.031
ENSG00000160190	SLC37A1	1006.998	495	805.808	777.031	839.171	943.032	315.723	768.894	596.727	596.112
ENSG00000134955	SLC37A2	43	33	28.14	27.558	30	30.124	39	56.536	38.222	60.299
ENSG00000157800	SLC37A3	1954.916	908.21	1503.295	2272.76	2090.085	2197.252	1889.999	2191.598	1743.256	1365.946
ENSG00000137700	SLC37A4	1734.144	1435	964.931	2015.088	1460.578	1664.201	1151.466	1252.544	905.427	975.448
ENSG00000111371	SLC38A1	20289.462	6625.084	14758.926	21080.175	20771.228	20865.36	15411.283	20474.863	13120.562	6688.408
ENSG00000157637	SLC38A10	1512.83	4171.156	1678.035	1273.568	1433.115	1396.36	1316.12	2288.905	1575.109	7924.074
ENSG00000169507	SLC38A11	0	1	3	0	0	1	0	3	4	2
ENSG00000134294	SLC38A2	9221.612	4993.735	7767.659	10127.12	11550.911	12010.286	10415.478	12867.75	11412.205	5166.005
ENSG00000188338	SLC38A3	80.246	27	90.084	157.058	102.1	135.027	94.916	80	60.001	43
ENSG00000139209	SLC38A4	39	0	13.026	29	28	23	11	18	8	7
ENSG00000017483	SLC38A5	81.096	34.999	26	166	667.069	887.662	622.302	291.426	244.269	249.023
ENSG00000139974	SLC38A6	283.286	171.001	290.154	440.241	352.312	384.093	311.302	402.774	366.741	268
ENSG00000103042	SLC38A7	902.535	498	781.125	1055.372	980.357	1232.265	897.121	1130.587	1078.431	1605.119
ENSG00000166558	SLC38A8	0	0	2	0	0	1	5	0	0	2
ENSG00000177058	SLC38A9	1001.154	148	840.698	1039.766	1119.58	1036.629	860.403	1056.987	832.969	298.558
ENSG00000143570	SLC39A1	4089.598	3959.74	3054.219	4555.816	4188.045	4851.94	3504.976	4389.62	3312.897	4692.664
ENSG00000196950	SLC39A10	9913.143	1862.001	6929.332	10775.16	10900.546	10200.35	7544.12	8729.56	6655.751	2090.262
ENSG00000133195	SLC39A11	259.035	256.999	251.124	360.275	331.278	312.209	318.345	401.282	440.349	668.999
ENSG00000148482	SLC39A12	33	1	14	39.004	55.017	25.792	11	9	2	7
ENSG00000165915	SLC39A13	774.668	711.001	510.389	821.014	823.168	932.867	683.621	923.211	759.433	1702.102
ENSG00000104635	SLC39A14	1098.048	433	932.992	1733.518	1317.344	1326.656	1114.269	1580.01	1139.395	1857.897
ENSG00000165794	SLC39A2	0	4	9	2	5	7	2	8	3	1
ENSG00000141873	SLC39A3	805.677	778	687.378	638.749	707.622	988.046	678.462	781.07	608.727	1309.277
ENSG00000147804	SLC39A4	0	2	3	11	6	4	2	20	15	26
ENSG00000139540	SLC39A5	3	2	1	1	0	9	2	2	1	5
ENSG00000141424	SLC39A6	11333.292	2834.119	8647.157	9483.55	9489.548	10342.085	7635.472	9832.925	8076.597	4561.569
ENSG00000112473	SLC39A7	3854.923	4813.291	3944.721	3794.175	4452.875	4323.27	4036.542	5518.319	4841.535	10754.882
ENSG00000138821	SLC39A8	640.547	235	342.516	959.508	661.343	726.472	407.03	805.806	784.093	417.108
ENSG00000029364	SLC39A9	4106.817	1671.001	3343.498	4054.468	4288.477	4878.418	3558.067	4846.313	3942.065	2799.822
ENSG00000138079	SLC3A1	1	5	0	7	4	2	2	3	9	8
ENSG00000168003	SLC3A2	3009.796	2893.624	2502.34	4029	3541.552	4641.377	4268.547	3941.551	3185.182	7130.517
ENSG00000138449	SLC40A1	116	52	146.061	101	112.001	84	88	81	140	69
ENSG00000133065	SLC41A1	1323.827	1182	1044.944	1321.631	1602.74	1591.683	1389.882	1173.224	1184.187	2072.856
ENSG00000136052	SLC41A2	224.611	96.115	290.059	132	254.011	254.153	150	321.079	250.089	138.006
ENSG00000114544	SLC41A3	1364.381	677.999	1051.05	1261.009	1255.823	1381.412	1070.889	1201.649	1072.015	1329.076
ENSG00000149150	SLC43A1	28	23	27	78.001	88.018	99	108	92.08	119	199
ENSG00000167703	SLC43A2	2239.212	2401.489	1950.307	1902.012	2014.686	2333.027	1448.094	1992.323	1907.466	3931.6
ENSG00000134802	SLC43A3	1271.277	461.001	1206.357	1250.584	1281.058	1695.677	1314.984	1350.085	1222.279	1408.273
ENSG00000070214	SLC44A1	2753.924	1077.046	3043.559	2522.495	2674.012	2847.48	2514.165	3802.909	3990.698	1905.718
ENSG00000129353	SLC44A2	7126.574	4376.673	5555.165	7994.729	6811.461	8492.863	5144.296	5867.938	4831.591	6221.162
ENSG00000143036	SLC44A3	141	44.001	86	130	221	204.025	66.117	212.665	177.118	106
ENSG00000204385	SLC44A4	8	0	2	9	1	5	6	10	9	9
ENSG00000137968	SLC44A5	2101.367	598	1610.008	1422.178	1565.32	1396.173	1010.567	1352.499	980.13	366.726
ENSG00000162426	SLC45A1	125.139	80	110	60.003	124	134.061	81	90.009	69	108
ENSG00000164175	SLC45A2	27	20	18	18	8	17.999	15	15	12	9
ENSG00000158715	SLC45A3	334.346	301.999	127.025	409.152	307.018	197.175	164.001	213.338	143	255
ENSG00000022567	SLC45A4	1063.309	618.007	962.128	1434.667	1809.282	1847.291	1661.466	1102.598	651.099	947.048
ENSG00000076351	SLC46A1	723.794	463	450.315	502.065	709.178	624.749	387.029	459.191	289.131	321.008
ENSG00000119457	SLC46A2	0	0	0	0	0	1	0	0	0	0
ENSG00000139508	SLC46A3	45	8	53.041	26	65.026	58	17.007	112	123	99
ENSG00000142494	SLC47A1	20	13.091	7	44	31	24	17	11	12	5
ENSG00000180638	SLC47A2	2	1	3	2	2	0	0	1	0	0
ENSG00000211584	SLC48A1	597.267	376	520.537	584.295	531.207	499.111	375.767	513.512	418.069	597.403
ENSG00000004939	SLC4A1	0	0	0	0	0	2	0	1	0	1
ENSG00000144290	SLC4A10	116.489	85	146.002	69	126.006	126	38	64.015	57	21
ENSG00000088836	SLC4A11	17	10	14	23	32	38	14	11	12	40
ENSG00000163798	SLC4A1AP	1295.743	1175.526	1315.628	1287.119	1594.979	1629.877	1325.962	1713.454	1522.3	1719.501
ENSG00000164889	SLC4A2	2314.674	4346.444	1911.363	2215.402	2634.856	2773.481	2360.368	2749.322	2182.142	6590.65
ENSG00000114923	SLC4A3	1032.976	2183.035	932.186	762.031	963.067	964.608	614.302	918.737	735.438	1904.403
ENSG00000080493	SLC4A4	1321.288	571.999	2962.804	765.902	1421.221	1720.667	1623.024	697.234	1001.26	1131.907
ENSG00000188687	SLC4A5	202.048	187	202.01	157.009	180.041	176.012	129.013	157.099	105.989	130.027
ENSG00000033867	SLC4A7	6019.994	2582.48	5416.551	6073.756	5590.674	5483.731	4537.031	5948.486	4623.171	2859.326
ENSG00000050438	SLC4A8	6363.658	5924.48	5938.099	5076.379	6385.725	6028.32	3904.206	4781.827	3568.817	2626.935
ENSG00000113073	SLC4A9	3	1	5	3	1	3	2	0	3	8
ENSG00000169241	SLC50A1	374.566	298	285	608.369	575.102	621.121	466.765	536.247	379.491	504.028
ENSG00000163959	SLC51A	0	0	0	0	0	0	0	0	0	1
ENSG00000186198	SLC51B	0	1	0	0	2	10	0	1	1	0
ENSG00000132517	SLC52A1	0	11	0	0	3	0	0	0	1	1
ENSG00000185803	SLC52A2	809.833	1543.065	744.788	874.994	714.988	929.128	620.279	891.895	629.886	2108.465
ENSG00000101276	SLC52A3	0	0	0	5	1	1	0	0	1	22
ENSG00000100170	SLC5A1	2	0	2.001	4	2	5	0	0	0	4
ENSG00000154025	SLC5A10	0	5.002	1	2	1	0	0	0	0	2
ENSG00000158865	SLC5A11	0	7	3	0	2.001	3	4	4	1	11
ENSG00000148942	SLC5A12	30	5	34	39.013	37.001	45	48.014	98.047	128	78.015
ENSG00000140675	SLC5A2	4	16	2	0	0	4	3	1	3	12
ENSG00000198743	SLC5A3	5685.591	1943.433	4386.316	7334.331	7288.382	7417.13	6848.161	5769.555	4429.99	2629.045
ENSG00000100191	SLC5A4	1	0	12	9	13	6	8	13	12	4
ENSG00000105641	SLC5A5	12	3	1	10	4	5	4	6	2	2
ENSG00000138074	SLC5A6	2913.887	1264.671	2155.865	3167.247	2890.489	3687.57	2711.148	2790.073	1758.815	2260.226
ENSG00000115665	SLC5A7	0	0	2	0	0	4	17	7	2	1
ENSG00000256870	SLC5A8	0	0	0	0	0	0	0	0	0	0
ENSG00000117834	SLC5A9	0	3	1	0	0	1	0	0	0	5
ENSG00000157103	SLC6A1	41	73	123.024	362.999	458	278	126	787.459	719.53	432.804
ENSG00000232287	SLC6A1-AS1	0	0	0	0	3	0	1	0	0	0
ENSG00000290985	SLC6A10P	0	0	2.002	0	2.001	0	1.001	0	0	2.004
ENSG00000132164	SLC6A11	53.152	17	57.937	30	51	19	23	13	20	15
ENSG00000111181	SLC6A12	7	5	3	15	10	8	1	3	2	19
ENSG00000010379	SLC6A13	3	6	8	9	14	14	9	17	7	14
ENSG00000268104	SLC6A14	0	2	0	0	0	0	0	0	0	2
ENSG00000072041	SLC6A15	1259.231	345	746.198	1490.353	1463.97	1159.748	530.252	1174.584	676.95	396.073
ENSG00000063127	SLC6A16	313.153	295	272.317	216	192.118	135.074	182.215	184.224	154	164.159
ENSG00000197106	SLC6A17	2	19.002	21	3	4	12	13	11	15.008	40
ENSG00000164363	SLC6A18	1	0	0	0	0	0	0	0	0	0
ENSG00000174358	SLC6A19	0	2	4	0	0	0	0	0	0	0
ENSG00000103546	SLC6A2	0	0	1	1	1	0	0	3	0	0
ENSG00000163817	SLC6A20	0	3	4	18	12	18.024	11	82.013	66	185.002
ENSG00000142319	SLC6A3	18	8	6	22.004	16	13	12	7	3	7
ENSG00000108576	SLC6A4	9	6	3	7	14	7	12.821	2	2	4
ENSG00000165970	SLC6A5	0	0	0	0	0	0	0	2	2	1
ENSG00000131389	SLC6A6	1808.764	802	1375.621	2100.523	1638.848	1592.457	1441.886	1612.501	1387.307	1724.099
ENSG00000011083	SLC6A7	4	0	0	0	1	0	0	0	0	3
ENSG00000130821	SLC6A8	4481.388	3503.108	3044.264	5221.75	4864.693	5100.218	3542.808	3937.731	2645.874	2971.289
ENSG00000196517	SLC6A9	494.702	280	328.07	629.434	532.783	625.688	474.778	411.009	225.14	678.607
ENSG00000139514	SLC7A1	3393.99	1523.016	2656.822	4764.56	3997.611	4588.96	3571.309	5426.14	3412.983	5046.624
ENSG00000130876	SLC7A10	9	1	10	22	20	16	10	24	18	28
ENSG00000151012	SLC7A11	756	236	492.152	1648.467	979.795	760.751	950.047	1323.321	826.715	911.288
ENSG00000250033	SLC7A11-AS1	0	0	1	0	0	0	0	1	0	0
ENSG00000164893	SLC7A13	0	0	0	0	0	0	0	0	0	0
ENSG00000013293	SLC7A14	17	21	34	24	55	80	33	45	51.007	58
ENSG00000003989	SLC7A2	126.011	40	185.145	92	82	127	151.012	164.187	135.057	259.242
ENSG00000165349	SLC7A3	764.623	554	379.172	770.041	585.977	580.572	410.241	849.485	471.413	373.433
ENSG00000099960	SLC7A4	15.02	10	7	20	8	13	0	0	2	2
ENSG00000103257	SLC7A5	1725.945	1119.984	1441.053	2247.363	1856.933	1952.997	1727.966	3628.723	1990.051	6615.104
ENSG00000260727	SLC7A5P1	55.895	93.785	31.884	69.83	45.592	68.884	28.399	49.515	14.369	97.652
ENSG00000103064	SLC7A6	1941.868	796.999	1341.247	2096.491	2157.216	2313.661	1847.582	2417.614	1666.919	1446.293
ENSG00000103061	SLC7A6OS	845.279	360	720.128	781.538	734.785	1006.898	669.305	802.291	658.221	718.122
ENSG00000155465	SLC7A7	10	6	4	53	57	52	39	171	169.214	149.021
ENSG00000092068	SLC7A8	1112.928	395	926.466	4295.502	5172.807	8259.898	10413.425	3391.264	4259.881	3721.096
ENSG00000021488	SLC7A9	31	16	38	21	21	47.004	18	31	19	17
ENSG00000183023	SLC8A1	2250.356	1890.577	2140.527	2686.755	2493.359	2269.095	974.597	2680.266	1819.905	1133.65
ENSG00000227028	SLC8A1-AS1	0	2	5	1	2.001	3	3	1	2	0
ENSG00000118160	SLC8A2	49	64	31	75.014	68	22	32	11	17.005	26
ENSG00000100678	SLC8A3	34	28	41	15	84	151.032	110	76	122	153
ENSG00000089060	SLC8B1	340.004	291.096	202	351.015	341.159	423.159	286	368.662	308.315	763.348
ENSG00000090020	SLC9A1	1070.363	946.016	872.171	1489.132	1425.991	1715.148	1414.763	1338.841	1163.886	2080.543
ENSG00000115616	SLC9A2	2	5	6	8	17	5	0	6.001	13	9
ENSG00000066230	SLC9A3	0	11	1	0	0	1	2	0	7	12
ENSG00000180251	SLC9A4	18	18	20	12	13	16	14	24	26	29
ENSG00000135740	SLC9A5	25	32	24	32.024	34.012	33	38.007	36.009	30	59
ENSG00000198689	SLC9A6	1373.818	773.06	1451.841	1190.525	1477.867	1560.574	1175.15	1728.672	1429.361	954.441
ENSG00000065923	SLC9A7	1621.535	1437.498	1364.204	1178.747	1442.396	1484.863	901.075	1252.671	885.043	733.276
ENSG00000293147	SLC9A7P1	111	48.038	94.022	88.069	131	168.007	111.003	118.068	103	91
ENSG00000197818	SLC9A8	848.676	438.052	666.627	800.893	768.886	836.139	701.456	769.101	639.282	811.001
ENSG00000181804	SLC9A9	70.038	11	53	54	76	66.053	74.008	70.282	101	48
ENSG00000240012	SLC9A9-AS1	0	0	0	0	0	0	0	0	0	2
ENSG00000164037	SLC9B1	53.001	14	48	35	28.214	42	40	32	31	27
ENSG00000164038	SLC9B2	707.12	365	568.996	720.797	579.652	669.034	475.163	642.228	502.695	417.529
ENSG00000172139	SLC9C1	28	3	22	31	31	22	12	34	18	2
ENSG00000162753	SLC9C2	54	22	60.048	36	48	39	18	21	17.004	9
ENSG00000084453	SLCO1A2	168.047	39.015	102.066	365	334.406	326.034	398.017	415.982	366.003	137.029
ENSG00000134538	SLCO1B1	0	0	0	2	4	2	2	5	0	0
ENSG00000111700	SLCO1B3	0	1	0	0	0	0	0	0	0	0
ENSG00000139155	SLCO1C1	42	1	29	10	29	37	47	34	76.03	75
ENSG00000174640	SLCO2A1	6	5	0	24	5	10	9	23	34.011	272.072
ENSG00000137491	SLCO2B1	0	0	2	83	81	84.013	36	75.016	106.075	42
ENSG00000176463	SLCO3A1	374.514	217.001	383.135	592.305	587.344	593.429	479.208	589.858	541.54	768.068
ENSG00000101187	SLCO4A1	82	29	39	96.999	80.001	112.14	105.244	68.007	46.032	42
ENSG00000173930	SLCO4C1	109.004	10	80	148	121.031	154	116	158	82	32
ENSG00000137571	SLCO5A1	297	338	316.018	329.418	296.999	288.176	150.212	222.133	172.21	104.047
ENSG00000205359	SLCO6A1	12	9	6	15	19.011	22	32.047	29.001	34	8
ENSG00000293200	SLED1	0	4	2	1	5	1	2	1	4	4
ENSG00000172716	SLFN11	344.888	128.815	210.122	114.569	194.576	257.092	87.548	433.406	495.229	627.341
ENSG00000172123	SLFN12	1839.38	862	1494.41	1697.605	1539.23	1420.993	773.75	1762.856	1434.652	1075.077
ENSG00000205045	SLFN12L	0	0	0	0	0	0	0	1	11	3
